,belief,certainty,uncertainty,user,vars
294,-0.511254101503458,2,1.7008371479678999,pLLXz6xG,"Height
College GPA"
295,0.5837724701962859,3,0.49700112733434687,pLLXz6xG,"Years of education
Income"
296,1.0,3,0.0,pLLXz6xG,"Crime severity
Prison sentence duration"
297,0.9143927673496743,3,1.403317430856457,pLLXz6xG,"IQ
Income"
298,0.692691459111928,3,0.8427308641003899,pLLXz6xG,"SAT score
College GPA"
299,0.8087572783613957,3,0.582197523254701,pLLXz6xG,"Percent body fat
Red blood cell count"
300,0.0,7,0.16642234989486054,eXIM50jQ,"Number of movies attended
Amount red meat eaten"
301,0.9565368125231342,7,0.2067131682734371,eXIM50jQ,"Number traffic violations
Car insurance premium"
302,0.4491404515777848,6,0.2626795990793156,eXIM50jQ,"Avg. hours on social media
Depression severity"
303,0.34239032784208034,6,0.5351227785562727,eXIM50jQ,"College GPA
Post-college income"
304,0.5697311493772592,5,0.4606729669697469,eXIM50jQ,"Median income
Number of grocery stores"
305,0.7096659914218635,6,0.3348228822702639,eXIM50jQ,"Years of education
Income"
306,0.6692018022144832,3,0.6868275788759783,eXIM50jQ,"Percent body fat
Red blood cell count"
307,0.2396013224606226,5,0.579812521008725,eXIM50jQ,"Number of pedestrians
No. Violent crimes"
308,0.8377318303031422,6,0.1791756975928387,eXIM50jQ,"Crime severity
Prison sentence duration"
309,0.4045133220754855,5,0.4351518570627506,eXIM50jQ,"Hours playing video games
Aggression"
310,-0.01606367812440984,3,0.4927970945420235,eXIM50jQ,"Homeless population
Avg. education attainment"
311,1.0,6,0.21108843936645116,eXIM50jQ,"IQ
Income"
312,-0.013329683261358694,6,0.2777854087982774,eXIM50jQ,"Height
College GPA"
313,0.6781972746447682,3,0.7388222484989744,eXIM50jQ,"Annual carbon emissions
Global temperature increase"
314,0.08029967969867147,5,0.44729121277785294,eXIM50jQ,"Minimum wage
Unemployment rate"
315,0.1233129276896392,3,0.7399863529183996,eXIM50jQ,"Immigrant population
Number of Domestic violence incidents"
316,0.63847544066157,6,0.5636229254552689,eXIM50jQ,"Proportion of residents in poverty
Crime rate"
317,0.8420054179144492,6,0.40723777825713237,eXIM50jQ,"SAT score
College GPA"
318,-0.8529897383775127,6,0.29402052324497463,eXIM50jQ,"Hours of TV watched in a month
Number of books read in a month"
319,-0.500309472414793,6,0.41881535354015265,eXIM50jQ,"Amount of rainfall
Number of sunny days"
320,0.27932781456563904,5,0.43708627771242137,eXIM50jQ,"Immigrant population
Crime rate"
321,0.6945516367882716,6,0.40682912272454375,eXIM50jQ,"Homeless population
Uninsured population"
322,0.3022709519063793,2,0.6273764692445465,eXIM50jQ,"Number of religious population
racial diversity"
323,0.21374950903355994,5,1.005471303581721,eXIM50jQ,"Parental income
Children's SAT scores"
324,0.7460862489483902,6,0.5281214301577619,eXIM50jQ,"Daily caloric intake
Body weight"
325,0.15896875943370348,3,0.42897355665548575,eXIM50jQ,"Per capita gun ownership
Shooting-related deaths"
326,0.0,2,0.34379190551383226,eXIM50jQ,"White blood cell count
IQ"
327,0.10705701730588779,2,0.3620892005914489,eXIM50jQ,"Yearly meat consumption
Yearly carbon emissions"
328,-0.7920471138806611,6,0.5761866032248606,eXIM50jQ,"Avg. hours on social media
Avg. hours of sleep"
329,0.10048131427202689,2,0.22909451731127284,eXIM50jQ,"Daily calcium intake
Avg. resting pulse"
330,0.7362706100638181,2,0.44160648505677247,SJC0GMJP,"Number of religious population
racial diversity"
331,-0.36678632733889766,2,0.4390721559980506,SJC0GMJP,"Percent body fat
Red blood cell count"
332,0.9442009679968641,4,0.14050885642368893,SJC0GMJP,"Homeless population
Uninsured population"
333,0.07172889979360386,3,0.41029600658205356,SJC0GMJP,"Median income
Number of grocery stores"
334,0.7338637848451157,4,0.3010352314187754,SJC0GMJP,"SAT score
College GPA"
335,-0.8940852477617764,5,0.2118295044764471,SJC0GMJP,"Hours of TV watched in a month
Number of books read in a month"
336,-0.001591483841776764,3,0.16530074206352774,SJC0GMJP,"Daily calcium intake
Avg. resting pulse"
337,0.9228645846471655,5,0.13025783097279864,SJC0GMJP,"Per capita gun ownership
Shooting-related deaths"
338,-0.8354726408058171,4,0.14256455380191912,SJC0GMJP,"Avg. hours on social media
Avg. hours of sleep"
339,-0.024814107137551444,5,0.0,SJC0GMJP,"Immigrant population
Number of Domestic violence incidents"
340,-0.0031307832061049368,6,0.0,SJC0GMJP,"Height
College GPA"
341,0.4942190827836226,3,0.3232956956514592,SJC0GMJP,"Proportion of residents in poverty
Crime rate"
342,0.989454921408992,4,0.1072869062396744,SJC0GMJP,"Annual carbon emissions
Global temperature increase"
343,-0.007345232378731359,6,0.0,SJC0GMJP,"White blood cell count
IQ"
344,0.33257123495789287,3,0.4250148718754685,SJC0GMJP,"Avg. hours on social media
Depression severity"
345,0.7673126761892837,3,0.5253544054473129,SJC0GMJP,"Crime severity
Prison sentence duration"
346,-0.700364241325335,3,0.3163595147893319,SJC0GMJP,"Homeless population
Avg. education attainment"
347,-0.007345232378731359,5,0.0,SJC0GMJP,"Hours playing video games
Aggression"
348,-0.8905743558979871,3,0.21885128820402588,SJC0GMJP,"Minimum wage
Unemployment rate"
349,-0.013640775266640703,5,0.0,SJC0GMJP,"Immigrant population
Crime rate"
350,-1.0,4,0.07877263483955632,SJC0GMJP,"Amount of rainfall
Number of sunny days"
351,0.8780281823177984,5,0.28098968933517354,SJC0GMJP,"Daily caloric intake
Body weight"
352,0.8055000669121941,3,0.23392432316970657,SJC0GMJP,"Years of education
Income"
353,-0.019096384020942603,3,0.23732683487310324,SJC0GMJP,"Number of movies attended
Amount red meat eaten"
354,0.34067388168531454,4,0.3126949670376542,SJC0GMJP,"College GPA
Post-college income"
355,-0.003744659016347962,2,0.6007858431111708,SJC0GMJP,"Number of pedestrians
No. Violent crimes"
356,0.5353220436528545,3,0.5355211073382347,SJC0GMJP,"IQ
Income"
357,0.6508823122272913,5,0.2587208956188465,SJC0GMJP,"Yearly meat consumption
Yearly carbon emissions"
358,1.0,5,0.08259699321437242,SJC0GMJP,"Number traffic violations
Car insurance premium"
359,0.688724599633864,4,0.44440223442457216,SJC0GMJP,"Parental income
Children's SAT scores"
360,-0.016925702670273213,2,1.6577824934775314,7B4Uz9OS,"Height
College GPA"
361,0.8992579142097838,5,0.25256016411138504,7B4Uz9OS,"Proportion of residents in poverty
Crime rate"
362,0.9979968923249702,4,0.4331440067502563,7B4Uz9OS,"Homeless population
Uninsured population"
363,0.19004263527201104,3,0.7853431614083572,7B4Uz9OS,"Avg. hours on social media
Depression severity"
364,1.0,5,0.31753145966789087,7B4Uz9OS,"Annual carbon emissions
Global temperature increase"
365,0.09106312950463646,2,0.7252216329050081,7B4Uz9OS,"Median income
Number of grocery stores"
366,0.6723258447115268,5,0.13250000083279745,7B4Uz9OS,"Number traffic violations
Car insurance premium"
367,0.07425408858372351,4,1.3726643221726413,7B4Uz9OS,"SAT score
College GPA"
368,0.8550136043619287,4,0.8037903601905549,7B4Uz9OS,"Avg. hours on social media
Avg. hours of sleep"
369,0.0017775025052073623,4,0.7800734120462884,7B4Uz9OS,"White blood cell count
IQ"
370,0.9216753094946561,6,0.31304376456457583,7B4Uz9OS,"Amount of rainfall
Number of sunny days"
371,0.44958036089988185,5,0.3004741567241984,7B4Uz9OS,"Parental income
Children's SAT scores"
372,0.0017653693979076124,2,0.8163117988015742,7B4Uz9OS,"Immigrant population
Crime rate"
373,0.3450548664700912,4,0.9069282649916128,7B4Uz9OS,"Homeless population
Avg. education attainment"
374,-0.17455091252782667,2,0.37015792698076155,7B4Uz9OS,"Immigrant population
Number of Domestic violence incidents"
375,0.20551661556157286,4,0.5692264798720204,7B4Uz9OS,"Hours playing video games
Aggression"
376,0.7875565015955974,3,1.6160396715400571,7B4Uz9OS,"Years of education
Income"
377,0.45695603457854306,3,1.2939289518490973,7B4Uz9OS,"Number of pedestrians
No. Violent crimes"
378,-0.8187936568891252,4,0.5560991172018355,7B4Uz9OS,"Hours of TV watched in a month
Number of books read in a month"
379,0.978552644006935,5,0.3549164505591851,7B4Uz9OS,"Crime severity
Prison sentence duration"
380,-0.11926875554993327,3,1.236572507057249,7B4Uz9OS,"Per capita gun ownership
Shooting-related deaths"
381,0.96904484171327,5,0.3227239106232749,7B4Uz9OS,"Number of religious population
racial diversity"
382,0.4651184145479217,5,0.7849322323136145,7B4Uz9OS,"Daily caloric intake
Body weight"
383,0.1694492543763444,3,0.9095794045101635,7B4Uz9OS,"Yearly meat consumption
Yearly carbon emissions"
384,0.011222173331075114,2,1.8213074098845923,7B4Uz9OS,"Percent body fat
Red blood cell count"
385,0.1174764501620631,2,1.8964980635064472,7B4Uz9OS,"Minimum wage
Unemployment rate"
386,0.08098254216269218,3,1.2547246568025419,7B4Uz9OS,"IQ
Income"
387,-0.23213212711664072,2,1.3650087622096143,7B4Uz9OS,"Daily calcium intake
Avg. resting pulse"
388,0.13297551678992048,2,1.9671941263396477,7B4Uz9OS,"College GPA
Post-college income"
389,-0.25237660411120255,4,1.6822160566847648,7B4Uz9OS,"Number of movies attended
Amount red meat eaten"
390,0.931543513465307,4,1.430368377150848,abjCGwtg,"Hours playing video games
Aggression"
391,0.19443394223019905,3,0.8532911267360213,abjCGwtg,"Number of pedestrians
No. Violent crimes"
392,0.5114080304244728,5,1.7500519478945202,abjCGwtg,"Parental income
Children's SAT scores"
393,-0.1676746325921909,5,1.24874306104498,abjCGwtg,"Proportion of residents in poverty
Crime rate"
394,-0.26065301015365017,6,1.6199593269166,abjCGwtg,"SAT score
College GPA"
395,-0.606508292138106,2,1.4436083796768275,abjCGwtg,"Years of education
Income"
396,-0.28362804582310025,5,1.7277283264156862,abjCGwtg,"Number of religious population
racial diversity"
397,-0.9799967211854625,4,1.4131515471897609,abjCGwtg,"White blood cell count
IQ"
398,0.3802427811375906,4,1.681456572283148,abjCGwtg,"Crime severity
Prison sentence duration"
399,-1.0,3,1.249631038113267,abjCGwtg,"Yearly meat consumption
Yearly carbon emissions"
400,-0.5820526354704034,3,0.9796010108825857,abjCGwtg,"Hours of TV watched in a month
Number of books read in a month"
401,-0.2960791582750288,2,1.649319901581533,abjCGwtg,"Number traffic violations
Car insurance premium"
402,-0.6638591852933979,2,1.1932677498677078,abjCGwtg,"Immigrant population
Number of Domestic violence incidents"
403,-0.6690108038584011,3,0.9422890829991835,abjCGwtg,"Per capita gun ownership
Shooting-related deaths"
404,-0.7799913923016368,2,0.5057543773641244,abjCGwtg,"Homeless population
Avg. education attainment"
405,-0.7348277184968302,5,0.45571059665570623,abjCGwtg,"Annual carbon emissions
Global temperature increase"
406,-0.9982394405639148,3,0.2505120697714467,abjCGwtg,"Homeless population
Uninsured population"
407,0.6731474697803521,3,0.4808234533433695,abjCGwtg,"Minimum wage
Unemployment rate"
408,0.21658256016408384,3,0.5365486194564044,abjCGwtg,"College GPA
Post-college income"
409,-0.7114152705245191,3,0.6489886318346803,abjCGwtg,"Daily caloric intake
Body weight"
410,-0.26741522907617116,3,0.285018997828231,abjCGwtg,"Height
College GPA"
411,-0.3969473640277293,3,0.386317384656097,abjCGwtg,"Avg. hours on social media
Avg. hours of sleep"
412,-0.44551580207999514,2,0.8474614716842581,abjCGwtg,"Immigrant population
Crime rate"
413,0.9632269682933563,7,0.15179678183002854,abjCGwtg,"Avg. hours on social media
Depression severity"
414,0.15248954615534283,3,1.071346565527803,abjCGwtg,"Number of movies attended
Amount red meat eaten"
415,0.091194367690564,2,0.8719086554224631,abjCGwtg,"Amount of rainfall
Number of sunny days"
416,0.5871849724367435,5,0.7346463788026294,abjCGwtg,"Daily calcium intake
Avg. resting pulse"
417,0.690551176589866,5,0.958377288652531,abjCGwtg,"IQ
Income"
418,0.6855018613442576,5,0.9183642256614,abjCGwtg,"Median income
Number of grocery stores"
419,0.6199765894347491,4,0.34011058006501615,abjCGwtg,"Percent body fat
Red blood cell count"
420,0.8028023719029704,4,0.02909724378734424,AWYni1pt,"White blood cell count
IQ"
421,0.3596467998840487,3,0.04600305604486343,AWYni1pt,"Number of movies attended
Amount red meat eaten"
422,0.30747801681894393,4,1.2932202820823895,AWYni1pt,"Homeless population
Avg. education attainment"
423,0.12578480635120393,1,0.046308686083561534,AWYni1pt,"Immigrant population
Number of Domestic violence incidents"
424,-1.0,4,0.0,AWYni1pt,"Yearly meat consumption
Yearly carbon emissions"
425,-0.3621731141526816,4,0.06674576823091288,AWYni1pt,"Amount of rainfall
Number of sunny days"
426,-0.012548348839335477,5,2.0,AWYni1pt,"IQ
Income"
427,-0.17837055165486815,4,0.0,AWYni1pt,"Number of religious population
racial diversity"
428,-1.0,5,0.0,AWYni1pt,"Minimum wage
Unemployment rate"
429,0.004197878930452648,4,0.0,AWYni1pt,"Height
College GPA"
430,-1.0,6,0.0,AWYni1pt,"Percent body fat
Red blood cell count"
431,-1.0,4,0.0,AWYni1pt,"Per capita gun ownership
Shooting-related deaths"
432,-1.0,7,0.0,AWYni1pt,"Daily caloric intake
Body weight"
433,-0.14303260599682766,4,0.005787578578680452,AWYni1pt,"Immigrant population
Crime rate"
434,-0.579522653856922,4,0.0,AWYni1pt,"Median income
Number of grocery stores"
435,0.3019375774321822,4,0.0,AWYni1pt,"Hours playing video games
Aggression"
436,-0.39588944341202437,3,0.0,AWYni1pt,"Years of education
Income"
437,0.522646150441826,2,0.0,AWYni1pt,"Proportion of residents in poverty
Crime rate"
438,0.6976855786018574,6,0.0,AWYni1pt,"Number traffic violations
Car insurance premium"
439,0.1740747219932539,6,0.0,AWYni1pt,"Parental income
Children's SAT scores"
440,0.27578366413779576,4,0.0,AWYni1pt,"Avg. hours on social media
Avg. hours of sleep"
441,-0.4445481756230474,4,0.0,AWYni1pt,"College GPA
Post-college income"
442,1.0,4,0.0,AWYni1pt,"Daily calcium intake
Avg. resting pulse"
443,1.0,7,0.0,AWYni1pt,"Annual carbon emissions
Global temperature increase"
444,-0.5455325277948848,4,0.0,AWYni1pt,"Crime severity
Prison sentence duration"
445,-0.3104757984528179,4,0.5156619177567627,AWYni1pt,"Avg. hours on social media
Depression severity"
446,0.6692685001824894,4,1.6343700282121663,AWYni1pt,"Hours of TV watched in a month
Number of books read in a month"
447,1.0,4,0.4042829896326124,AWYni1pt,"Homeless population
Uninsured population"
448,-0.5040756300507401,7,0.0,AWYni1pt,"Number of pedestrians
No. Violent crimes"
449,0.41392383975769453,4,0.0,AWYni1pt,"SAT score
College GPA"
450,0.72616631762022,6,0.28308122276308634,1EUhzwpG,"IQ
Income"
451,0.7670164894408811,5,0.10057131937254704,1EUhzwpG,"Years of education
Income"
452,0.0,4,1.972728383777714,1EUhzwpG,"Parental income
Children's SAT scores"
453,0.8689045754705991,5,0.14473562079640678,1EUhzwpG,"Per capita gun ownership
Shooting-related deaths"
454,-0.8823383016407069,5,0.6058279017786035,1EUhzwpG,"Number of pedestrians
No. Violent crimes"
455,0.571730969597612,5,0.2778826599975872,1EUhzwpG,"Number traffic violations
Car insurance premium"
456,-0.6330113966165838,5,0.22740802000204652,1EUhzwpG,"Minimum wage
Unemployment rate"
457,0.7078918307210946,5,0.252039815101176,1EUhzwpG,"Hours playing video games
Aggression"
458,0.4016087424359831,5,0.6823242183999405,1EUhzwpG,"College GPA
Post-college income"
459,0.5019620830614928,3,0.31170109134697666,1EUhzwpG,"Daily calcium intake
Avg. resting pulse"
460,0.3844949958601749,5,0.46219351000943476,1EUhzwpG,"Number of religious population
racial diversity"
461,0.0,5,0.08686756948492685,1EUhzwpG,"Number of movies attended
Amount red meat eaten"
462,0.39532352355544487,5,0.546050668613556,1EUhzwpG,"Amount of rainfall
Number of sunny days"
463,0.7051307693877595,5,0.4599423406605492,1EUhzwpG,"Median income
Number of grocery stores"
464,-0.8756747951241428,5,0.5855368239404561,1EUhzwpG,"Homeless population
Avg. education attainment"
465,-0.9637695670763611,5,0.741304735438254,1EUhzwpG,"Height
College GPA"
466,0.9662897236629142,6,0.21852051298874509,1EUhzwpG,"Daily caloric intake
Body weight"
467,0.5099227626457443,5,0.75286577367195,1EUhzwpG,"Proportion of residents in poverty
Crime rate"
468,0.31896046800351896,4,0.8855366629788257,1EUhzwpG,"Immigrant population
Crime rate"
469,0.9351019397180342,7,0.1540017146399204,1EUhzwpG,"Annual carbon emissions
Global temperature increase"
470,0.0,5,0.11167510836662614,1EUhzwpG,"Immigrant population
Number of Domestic violence incidents"
471,1.0,5,0.16864056970471175,1EUhzwpG,"Avg. hours on social media
Depression severity"
472,0.5861269048068263,5,0.4583608282926521,1EUhzwpG,"SAT score
College GPA"
473,-0.8287939885400641,5,1.2119538474026135,1EUhzwpG,"Hours of TV watched in a month
Number of books read in a month"
474,1.0,6,0.15015316962803027,1EUhzwpG,"Crime severity
Prison sentence duration"
475,0.2618904540947111,5,1.2556118574617805,1EUhzwpG,"Yearly meat consumption
Yearly carbon emissions"
476,-0.45828747549242127,5,0.7452215585147062,1EUhzwpG,"Percent body fat
Red blood cell count"
477,0.012793937553588153,4,2.0,1EUhzwpG,"White blood cell count
IQ"
478,-0.6684984202563071,5,0.6532516740278129,1EUhzwpG,"Avg. hours on social media
Avg. hours of sleep"
479,1.0,6,0.36007140561392004,1EUhzwpG,"Homeless population
Uninsured population"
480,1.0,4,0.06374735551255961,CqCqziQY,"Proportion of residents in poverty
Crime rate"
481,0.5364158965661252,4,0.33194608447881224,CqCqziQY,"Immigrant population
Number of Domestic violence incidents"
482,1.0,4,0.3684175727882919,CqCqziQY,"Percent body fat
Red blood cell count"
483,-1.0,4,0.29850221733572835,CqCqziQY,"Homeless population
Uninsured population"
484,0.7962244471745432,4,0.1325886959035727,CqCqziQY,"Avg. hours on social media
Depression severity"
485,0.807055024860706,4,0.8519710746717744,CqCqziQY,"Hours playing video games
Aggression"
486,-1.0,4,0.4557772263186537,CqCqziQY,"White blood cell count
IQ"
487,-1.0,4,0.0,CqCqziQY,"Amount of rainfall
Number of sunny days"
488,-0.9730774970713214,4,0.07238270979259886,CqCqziQY,"Daily caloric intake
Body weight"
489,-0.9062159136498273,4,0.34321341883903633,CqCqziQY,"Parental income
Children's SAT scores"
490,-0.3911373637285687,4,0.6098958606639064,CqCqziQY,"Years of education
Income"
491,-1.0,4,0.5670933282604584,CqCqziQY,"Daily calcium intake
Avg. resting pulse"
492,-0.6389415206047633,4,0.7221169587904734,CqCqziQY,"Minimum wage
Unemployment rate"
493,-1.0,4,0.0,CqCqziQY,"Avg. hours on social media
Avg. hours of sleep"
494,1.0,4,1.7046965747830662,CqCqziQY,"Number of religious population
racial diversity"
495,-0.9614287869127025,4,0.4225075677025494,CqCqziQY,"Annual carbon emissions
Global temperature increase"
496,0.21391997823179,4,0.4543881035932935,CqCqziQY,"Number of movies attended
Amount red meat eaten"
497,-1.0,4,0.0,CqCqziQY,"Immigrant population
Crime rate"
498,-1.0,4,0.39648156745322227,CqCqziQY,"Number traffic violations
Car insurance premium"
499,-1.0,4,0.061702300531162324,CqCqziQY,"IQ
Income"
500,-0.9322583346600379,4,0.07388709312543007,CqCqziQY,"Homeless population
Avg. education attainment"
501,-1.0,4,0.29517482490479496,CqCqziQY,"Median income
Number of grocery stores"
502,-0.985021402267011,4,0.3056237908116233,CqCqziQY,"College GPA
Post-college income"
503,-1.0,4,0.16665067846995107,CqCqziQY,"Yearly meat consumption
Yearly carbon emissions"
504,-0.688795183024971,4,0.6224096339500582,CqCqziQY,"SAT score
College GPA"
505,-1.0,4,0.22268161572530865,CqCqziQY,"Height
College GPA"
506,-0.8837899828113074,4,0.23242003437738523,CqCqziQY,"Per capita gun ownership
Shooting-related deaths"
507,-0.8577130470956629,4,0.4751421378429854,CqCqziQY,"Hours of TV watched in a month
Number of books read in a month"
508,-0.7017736986771723,4,0.21894870758915608,CqCqziQY,"Number of pedestrians
No. Violent crimes"
509,-0.6542473151493038,4,0.6915053697013926,CqCqziQY,"Crime severity
Prison sentence duration"
510,1.0,7,0.05335332767848455,GxB92bJP,"Annual carbon emissions
Global temperature increase"
511,0.5516176262121677,5,0.1253072999759941,GxB92bJP,"Daily calcium intake
Avg. resting pulse"
512,0.14217743386404869,6,0.04375087238667508,GxB92bJP,"Per capita gun ownership
Shooting-related deaths"
513,0.08102390821172456,4,0.0,GxB92bJP,"SAT score
College GPA"
514,0.0033012414219799613,5,0.03787165750490512,GxB92bJP,"Hours playing video games
Aggression"
515,-0.006807893713688229,4,0.05254427229461367,GxB92bJP,"Immigrant population
Crime rate"
516,0.6519646983943224,7,0.07389419014434595,GxB92bJP,"Number traffic violations
Car insurance premium"
517,-0.008649592106233506,4,0.04382404871154133,GxB92bJP,"Height
College GPA"
518,0.5395512170804557,6,0.0738803874576277,GxB92bJP,"Daily caloric intake
Body weight"
519,-0.05511134819097174,4,0.016332642112300455,GxB92bJP,"Homeless population
Avg. education attainment"
520,0.21075173969516325,5,0.03031106805709305,GxB92bJP,"Avg. hours on social media
Depression severity"
521,-0.16232016007798156,5,0.11892780810716491,GxB92bJP,"Minimum wage
Unemployment rate"
522,0.0033303271174047744,5,0.03815421402907582,GxB92bJP,"IQ
Income"
523,0.2512921864989808,6,0.023387235419466634,GxB92bJP,"Number of religious population
racial diversity"
524,0.6847710757009529,7,0.09174305324538756,GxB92bJP,"Yearly meat consumption
Yearly carbon emissions"
525,0.6610988964080227,7,0.0929354435119365,GxB92bJP,"Proportion of residents in poverty
Crime rate"
526,0.2969291084647929,6,0.015826459290781525,GxB92bJP,"Homeless population
Uninsured population"
527,-0.35995570376286845,6,0.16207591948492722,GxB92bJP,"Percent body fat
Red blood cell count"
528,0.011270917431909666,6,0.04780619517001955,GxB92bJP,"Parental income
Children's SAT scores"
529,0.011506533669929375,5,0.015087959938151041,GxB92bJP,"Number of pedestrians
No. Violent crimes"
530,-0.29555984559431886,6,0.0803372275871535,GxB92bJP,"Hours of TV watched in a month
Number of books read in a month"
531,0.045762302703790336,5,0.004432665127855451,GxB92bJP,"Amount of rainfall
Number of sunny days"
532,0.6743266082241797,5,0.2183977338415064,GxB92bJP,"Crime severity
Prison sentence duration"
533,0.7283484913136691,6,0.2833940269235664,GxB92bJP,"Avg. hours on social media
Avg. hours of sleep"
534,0.1981446309599384,5,0.1837642595968838,GxB92bJP,"Number of movies attended
Amount red meat eaten"
535,0.003060666087216557,6,0.1970280241148264,GxB92bJP,"College GPA
Post-college income"
536,0.6458159906286982,6,0.14312196543948197,GxB92bJP,"Median income
Number of grocery stores"
537,0.002810352237850644,4,0.11896352228458196,GxB92bJP,"White blood cell count
IQ"
538,0.10506520267727226,2,0.07313107732533819,GxB92bJP,"Years of education
Income"
539,0.03733367346684613,3,0.08688904906283756,GxB92bJP,"Immigrant population
Number of Domestic violence incidents"
540,-0.9621234067746842,5,0.33953415581477064,YoSIXg4O,"Hours of TV watched in a month
Number of books read in a month"
541,0.031394686121752446,6,0.2063064032973001,YoSIXg4O,"White blood cell count
IQ"
542,-0.913437435110503,5,0.42806474393058713,YoSIXg4O,"Avg. hours on social media
Avg. hours of sleep"
543,0.6688965412638745,6,0.6622069174722507,YoSIXg4O,"Number traffic violations
Car insurance premium"
544,0.30666876410671473,5,0.623947056246154,YoSIXg4O,"Immigrant population
Number of Domestic violence incidents"
545,0.4748433807055952,6,0.5304340227795115,YoSIXg4O,"College GPA
Post-college income"
546,-0.302626529548578,5,0.5350856508220987,YoSIXg4O,"Homeless population
Avg. education attainment"
547,0.23169912896980294,5,0.3502133919708388,YoSIXg4O,"Number of pedestrians
No. Violent crimes"
548,0.5753945838360435,6,1.0185654656178245,YoSIXg4O,"Parental income
Children's SAT scores"
549,-0.03363622071949118,6,0.09649125538777059,YoSIXg4O,"Number of movies attended
Amount red meat eaten"
550,0.8472724498699031,6,0.3160200407355742,YoSIXg4O,"Annual carbon emissions
Global temperature increase"
551,0.6084716086085835,6,0.34489150843565963,YoSIXg4O,"Homeless population
Uninsured population"
552,-0.013924530952224456,5,0.31620212217892285,YoSIXg4O,"Yearly meat consumption
Yearly carbon emissions"
553,0.04301469651957923,6,0.09398655920681076,YoSIXg4O,"Height
College GPA"
554,0.3395807548140546,6,0.3899517212423509,YoSIXg4O,"Per capita gun ownership
Shooting-related deaths"
555,0.6565660845854235,6,0.1952292297855731,YoSIXg4O,"Median income
Number of grocery stores"
556,-0.5427985180743493,6,0.5615466496900201,YoSIXg4O,"Amount of rainfall
Number of sunny days"
557,0.45729348333433006,6,0.1693431688540774,YoSIXg4O,"Years of education
Income"
558,0.36900636284809574,5,0.4317994297334824,YoSIXg4O,"Hours playing video games
Aggression"
559,0.4445490333438815,5,0.9113776359708892,YoSIXg4O,"IQ
Income"
560,0.07736058714056204,3,1.1364515735861902,YoSIXg4O,"Daily calcium intake
Avg. resting pulse"
561,0.36260870235036124,4,0.3378943910651435,YoSIXg4O,"Immigrant population
Crime rate"
562,0.13837948092217744,5,0.2617676659268542,YoSIXg4O,"Minimum wage
Unemployment rate"
563,0.09893422162799315,4,0.19932466125315607,YoSIXg4O,"Avg. hours on social media
Depression severity"
564,0.4557832535116466,6,0.3434959707527081,YoSIXg4O,"SAT score
College GPA"
565,0.5636882442163296,6,0.4683826159438069,YoSIXg4O,"Daily caloric intake
Body weight"
566,0.37881029394569876,6,0.24696903025201622,YoSIXg4O,"Proportion of residents in poverty
Crime rate"
567,-0.002101897881686521,5,0.09604173848007541,YoSIXg4O,"Percent body fat
Red blood cell count"
568,0.20575493020345537,5,0.3147365697166793,YoSIXg4O,"Number of religious population
racial diversity"
569,0.5882107850706555,5,0.27923861437951714,YoSIXg4O,"Crime severity
Prison sentence duration"
570,-0.06097947188911057,5,0.09306778797953053,iGMeEKm7,"Number of movies attended
Amount red meat eaten"
571,0.8099535626894225,6,0.4853208872289736,iGMeEKm7,"Parental income
Children's SAT scores"
572,0.006749571260766585,6,0.0,iGMeEKm7,"Height
College GPA"
573,-1.0,5,0.0,iGMeEKm7,"Homeless population
Avg. education attainment"
574,0.5036762850018732,6,0.30873480286028365,iGMeEKm7,"Crime severity
Prison sentence duration"
575,0.14862332004637002,5,0.1605531447805455,iGMeEKm7,"Annual carbon emissions
Global temperature increase"
576,0.281144375895205,6,0.16331070490199195,iGMeEKm7,"Years of education
Income"
577,0.30276059618237694,5,0.5657850139630713,iGMeEKm7,"Immigrant population
Crime rate"
578,0.12994200700013647,4,0.3972969082688392,iGMeEKm7,"Number of religious population
racial diversity"
579,-0.7460505768880219,6,0.03720992358072528,iGMeEKm7,"Amount of rainfall
Number of sunny days"
580,0.7377195697964396,5,0.6940994064728396,iGMeEKm7,"Immigrant population
Number of Domestic violence incidents"
581,-0.6009959690531181,5,0.0921004038215647,iGMeEKm7,"Avg. hours on social media
Avg. hours of sleep"
582,0.16514794363252738,5,0.6889278041627078,iGMeEKm7,"Yearly meat consumption
Yearly carbon emissions"
583,0.04737865206919678,4,0.02575290455623791,iGMeEKm7,"College GPA
Post-college income"
584,-0.2980383173354533,5,0.0,iGMeEKm7,"Percent body fat
Red blood cell count"
585,-0.13973325727464841,5,0.40424524077632557,iGMeEKm7,"Hours playing video games
Aggression"
586,-0.11836897895318765,5,0.35846622441805825,iGMeEKm7,"Number of pedestrians
No. Violent crimes"
587,0.546098663076398,5,0.8578965545087656,iGMeEKm7,"Proportion of residents in poverty
Crime rate"
588,0.7093413446689718,6,0.6433670472740314,iGMeEKm7,"Avg. hours on social media
Depression severity"
589,0.969345389194805,6,0.23866070354524482,iGMeEKm7,"Homeless population
Uninsured population"
590,0.7493975632848087,6,0.565326037607099,iGMeEKm7,"Number traffic violations
Car insurance premium"
591,0.07504639219752729,5,0.4832485673469114,iGMeEKm7,"Per capita gun ownership
Shooting-related deaths"
592,0.2894102425620364,4,0.9131205367720494,iGMeEKm7,"IQ
Income"
